"index","id","name","primaryMuscle","inferredMuscle","bodyPart","equipment","imageTarget","videoTarget","duplicateCount","quality","flags"
"2790","cable_kickback_cable_kickback_6x2","Cable kickback","Glutes","Glutes","Triceps, Upper Arms","Cable","UpperArms","UpperArms","3","74","image_target:UpperArms;video_target:UpperArms;duplicate_group"
"2791","cable_kneeling_pull_through","Cable Kneeling Pull Through","Glutes","Custom","Hips","Cable","Glutes","","1","44","missing_video;image_target:Glutes"
"2792","cable_narrow_chair_stand_up","Cable Narrow Chair Stand Up","Glutes","Back","Hips","Cable","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Back;image_target:Glutes;video_target:Glutes"
"2793","cable_neutral_grip_kickback","Cable Neutral Grip Kickback","Glutes","Glutes","Triceps, Upper Arms","Cable","","UpperArms","1","54","missing_image;video_target:UpperArms"
"2794","cable_pull_through","Cable Pull Through","Glutes","Custom","Hips","Cable","Glutes","","1","44","missing_video;image_target:Glutes"
"2795","cable_stand_up","Cable Stand-up","Glutes","Custom","Hips","Cable","Glutes","","1","44","missing_video;image_target:Glutes"
"2796","cable_standing_hip_extension_cable_standing_hip_extension_6xw","Cable standing hip extension","Glutes","Custom","Hips","Cable","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2797","cable_standing_hip_extension","Cable Standing Hip Extension","Glutes","Custom","Hips","Cable","Glutes","","2","44","missing_video;image_target:Glutes;duplicate_group"
"2798","cable_standing_hip_thrust","Cable Standing Hip Thrust","Glutes","Glutes","Hips","Leverage machine","Glutes","","1","44","missing_video"
"2799","cable_stiff_leg_deadlift_from_stepbox","Cable Stiff Leg Deadlift from Stepbox","Glutes","Posterior","Hips","Cable","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Posterior"
"2800","cable_straight_legs_pull_through","Cable Straight Legs Pull Through","Glutes","Custom","Hips","Cable","","","1","74",""
"2801","cobra_push_up","Cobra Push-up","Glutes","Chest","Chest, Hips","Body weight","Chest","Chest","1","74","muscle_mismatch:Glutes->Chest"
"2802","criss_cross_leg_raises","Criss Cross Leg Raises","Glutes","Core","Hips","Body weight","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Core;image_target:Glutes;video_target:Glutes"
"2803","crossover_kneeling_hip_flexor_stretch","Crossover Kneeling Hip Flexor Stretch","Glutes","Custom","Hips","Body weight","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2804","crossover_kneeling_hip_flexor_stretch_crossover_kneeling_hip_flexor_stretch_6gt","Crossover Kneeling Hip Flexor Stretch","Glutes","Custom","Hips","Body weight","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2805","deadlift","Deadlift","Glutes","Posterior","Hips","Barbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Posterior"
"2806","deadlift_hips","Deadlift - Hips","Glutes","Posterior","Thighs","Barbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2807","deadlift_start_pose","Deadlift - Start pose","Glutes","Posterior","Hips","Body weight","","","1","24","missing_image;missing_video;muscle_mismatch:Glutes->Posterior"
"2808","dumbbell_bar_grip_sumo_squat","Dumbbell Bar Grip Sumo Squat","Glutes","Quads","Hips","Dumbbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes;duplicate_group"
"2809","dumbbell_bar_grip_sumo_squat_dumbbell_bar_grip_sumo_squat_96p","Dumbbell Bar Grip Sumo Squat","Glutes","Quads","Quadriceps, Thighs","Dumbbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes;duplicate_group"
"2810","dumbbell_bridge_bench_press","Dumbbell Bridge Bench Press","Glutes","Glutes","Chest","Dumbbell","","","1","24","missing_image;missing_video"
"2811","dumbbell_full_swing","Dumbbell Full Swing","Glutes","Custom","Hips","Dumbbell","Glutes","Glutes","1","74","image_target:Glutes;video_target:Glutes"
"2812","dumbbell_glute_bridge_dumbbell_glute_bridge_8qi","Dumbbell Glute Bridge","Glutes","Glutes","Hips","Dumbbell","Glutes","Glutes","2","74","duplicate_group"
"2813","dumbbell_glute_bridge","Dumbbell Glute Bridge","Glutes","Glutes","Hips","Dumbbell","Glutes","Glutes","2","74","duplicate_group"
"2814","dumbbell_kickback","Dumbbell Kickback","Glutes","Glutes","Triceps, Upper Arms","Dumbbell","UpperArms","UpperArms","2","74","image_target:UpperArms;video_target:UpperArms;duplicate_group"
"2815","dumbbell_kickback_dumbbell_kickback_6ip","Dumbbell Kickback","Glutes","Glutes","Triceps, Upper Arms","Dumbbell","UpperArms","UpperArms","2","74","image_target:UpperArms;video_target:UpperArms;duplicate_group"
"2816","dumbbell_kickbacks_on_exercise_ball","Dumbbell Kickbacks on Exercise Ball","Glutes","Glutes","Upper Arms","Dumbbell","UpperArms","","1","44","missing_video;image_target:UpperArms"
"2817","dumbbell_lunge_dumbbell_lunge_6is","Dumbbell Lunge","Glutes","Quads","Hips","Dumbbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes"
"2818","dumbbell_one_arm_kickback","Dumbbell One Arm Kickback","Glutes","Glutes","Triceps, Upper Arms","Dumbbell","UpperArms","","2","44","missing_video;image_target:UpperArms;duplicate_group"
"2819","dumbbell_one_arm_kickback_dumbbell_one_arm_kickback_6j0","Dumbbell One Arm Kickback","Glutes","Glutes","Triceps, Upper Arms","Dumbbell","UpperArms","UpperArms","2","74","image_target:UpperArms;video_target:UpperArms;duplicate_group"
"2820","dumbbell_rdl_death_march","Dumbbell RDL Death March","Glutes","Custom","Hips","Dumbbell","Glutes","","1","44","missing_video;image_target:Glutes"
"2821","dumbbell_rdl_stretch_isometric","Dumbbell RDL Stretch Isometric","Glutes","Custom","Hips","Dumbbell","","","1","44","missing_video"
"2822","dumbbell_romanian_deadlift","Dumbbell Romanian Deadlift","Glutes","Posterior","Hips","Dumbbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Posterior"
"2823","dumbbell_seated_bent_over_alternate_kickback","Dumbbell Seated Bent Over Alternate Kickback","Glutes","Glutes","Upper Arms","Dumbbell","UpperArms","","1","44","missing_video;image_target:UpperArms"
"2824","dumbbell_seated_kickback_dumbbell_seated_kickback_8q2","Dumbbell Seated Kickback","Glutes","Glutes","Triceps, Upper Arms","Dumbbell","UpperArms","UpperArms","2","74","image_target:UpperArms;video_target:UpperArms;duplicate_group"
"2825","dumbbell_seated_kickback","Dumbbell Seated Kickback","Glutes","Glutes","Triceps, Upper Arms","Dumbbell","UpperArms","UpperArms","2","74","image_target:UpperArms;video_target:UpperArms;duplicate_group"
"2826","dumbbell_seated_one_arm_kickback","Dumbbell Seated One Arm Kickback","Glutes","Glutes","Triceps, Upper Arms","Dumbbell","UpperArms","","1","44","missing_video;image_target:UpperArms"
"2827","dumbbell_side_lunge_dumbbell_side_lunge_768","Dumbbell side lunge","Glutes","Quads","Hips","Dumbbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes"
"2828","dumbbell_single_leg_deadlift_dumbbell_single_leg_deadlift_7eq","Dumbbell Single Leg Deadlift","Glutes","Posterior","Hips","Dumbbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group"
"2829","dumbbell_single_leg_deadlift","Dumbbell Single Leg Deadlift","Glutes","Posterior","Hips","Dumbbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group"
"2830","dumbbell_single_leg_deadlift_with_stepbox_support","Dumbbell Single Leg Deadlift with Stepbox Support","Glutes","Posterior","Hips","Dumbbell","Glutes","","2","44","missing_video;muscle_mismatch:Glutes->Posterior;duplicate_group"
"2831","dumbbell_single_leg_deadlift_with_stepbox_support_dumbbell_single_leg_deadlift_with_stepbox_support_89h","Dumbbell Single Leg Deadlift with Stepbox Support","Glutes","Posterior","Hips","Dumbbell","Glutes","","2","44","missing_video;muscle_mismatch:Glutes->Posterior;duplicate_group"
"2832","dumbbell_single_leg_deadlift_with_wall_support","Dumbbell Single Leg Deadlift with Wall Support","Glutes","Posterior","Hips","Dumbbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2833","dumbbell_single_leg_glute_bridge","Dumbbell Single Leg Glute Bridge","Glutes","Glutes","Hips","Dumbbell","Glutes","Glutes","1","74",""
"2834","dumbbell_single_leg_squat_dumbbell_single_leg_squat_6kv","Dumbbell Single Leg Squat","Glutes","Quads","Hips","Dumbbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes"
"2835","dumbbell_single_stiff_leg_deadlift","Dumbbell Single Stiff Leg Deadlift","Glutes","Posterior","Hips","Dumbbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2836","dumbbell_squat_dumbbell_squat_6kx","Dumbbell Squat","Glutes","Quads","Hips","Dumbbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Quads;image_target:Glutes"
"2837","dumbbell_standing_kickback","Dumbbell Standing Kickback","Glutes","Glutes","Triceps, Upper Arms","Dumbbell","UpperArms","UpperArms","2","74","image_target:UpperArms;video_target:UpperArms;duplicate_group"
"2838","dumbbell_standing_kickback_dumbbell_standing_kickback_6ke","Dumbbell Standing Kickback","Glutes","Glutes","Triceps, Upper Arms","Dumbbell","UpperArms","UpperArms","2","74","image_target:UpperArms;video_target:UpperArms;duplicate_group"
"2839","dumbbell_step_up_dumbbell_step_up_6lf","Dumbbell Step-up","Glutes","Custom","Hips","Dumbbell","Glutes","Glutes","1","74","image_target:Glutes;video_target:Glutes"
"2840","dumbbell_step_up_with_knee_raise","Dumbbell Step-up with Knee Raise","Glutes","Custom","Hips","Dumbbell","","Glutes","1","54","missing_image;video_target:Glutes"
"2841","dumbbell_stiff_leg_deadlift_dumbbell_stiff_leg_deadlift_8d7","Dumbbell Stiff Leg Deadlift","Glutes","Posterior","Hips","Dumbbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group"
"2842","dumbbell_stiff_leg_deadlift_dumbbell_stiff_leg_deadlift_8ne","Dumbbell Stiff Leg Deadlift","Glutes","Posterior","Hips","Dumbbell","Glutes","Glutes","2","74","muscle_mismatch:Glutes->Posterior;duplicate_group"
"2843","dumbbell_stiff_leg_deadlift_on_bench","Dumbbell Stiff Leg Deadlift on Bench","Glutes","Posterior","Hips","Dumbbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Posterior"
"2844","dumbbell_straight_legs_deadlift","Dumbbell Straight Legs Deadlift","Glutes","Posterior","Hips","Dumbbell","","Glutes","1","54","missing_image;muscle_mismatch:Glutes->Posterior"
"2845","dumbbell_sumo_pull_through","Dumbbell Sumo Pull Through","Glutes","Custom","Hips","Dumbbell","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2846","dumbbell_sumo_pull_through_dumbbell_sumo_pull_through_89i","Dumbbell Sumo Pull Through","Glutes","Custom","Hips","Dumbbell","Glutes","","2","44","missing_video;image_target:Glutes;duplicate_group"
"2847","dumbbell_sumo_squat_off_benches","Dumbbell Sumo Squat off Benches","Glutes","Quads","Hips","Dumbbell","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Quads;image_target:Glutes"
"2848","dumbbell_superman","Dumbbell Superman","Glutes","Custom","Hips","Dumbbell","Glutes","","2","44","missing_video;image_target:Glutes;duplicate_group"
"2849","dumbbell_superman_dumbbell_superman_8r9","Dumbbell Superman","Glutes","Custom","Hips","Dumbbell","Glutes","","2","44","missing_video;image_target:Glutes;duplicate_group"
"2850","dumbbell_swing_dumbbell_swing_8qa","Dumbbell Swing","Glutes","Custom","Hamstrings, Thighs","Dumbbell","Glutes","","2","44","missing_video;image_target:Glutes;duplicate_group"
"2851","dumbbell_swing","Dumbbell Swing","Glutes","Custom","Hamstrings, Thighs","Dumbbell","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2852","exercise_ball_lying_abductor_stretch","Exercise Ball Lying Abductor Stretch","Glutes","Custom","Hips","Stability ball","Glutes","","1","44","missing_video;image_target:Glutes"
"2853","exercise_ball_one_leg_prone_lower_body_rotation","Exercise Ball One Leg Prone Lower Body Rotation","Glutes","Custom","Hips","Stability ball","Glutes","","1","44","missing_video;image_target:Glutes"
"2854","exercise_ball_one_legged_diagonal_kick_hamstring_curl","Exercise Ball One Legged Diagonal Kick Hamstring Curl","Glutes","Biceps","Hips","Stability ball","Glutes","","2","44","missing_video;muscle_mismatch:Glutes->Biceps;image_target:Glutes;duplicate_group"
"2855","exercise_ball_one_legged_diagonal_kick_hamstring_curl_exercise_ball_one_legged_diagonal_kick_hamstring_curl_702","Exercise Ball One Legged Diagonal Kick Hamstring Curl","Glutes","Biceps","Hips","Stability ball","Glutes","","2","74","muscle_mismatch:Glutes->Biceps;image_target:Glutes;duplicate_group"
"2856","flexion_and_extension_hip_stretch","Flexion And Extension Hip Stretch","Glutes","Custom","Hips","Body weight","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2857","flexion_and_extension_hip_stretch_flexion_and_extension_hip_stretch_7mn","Flexion And Extension Hip Stretch","Glutes","Custom","Hips","Body weight","Glutes","","2","44","missing_video;image_target:Glutes;duplicate_group"
"2858","floor_hyperextension_floor_hyperextension_7xb","Floor Hyperextension","Glutes","Custom","Hips","Body weight","Glutes","Glutes","2","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2859","floor_hyperextension","Floor Hyperextension","Glutes","Custom","Hips","Body weight","","","2","74","duplicate_group"
"2860","floor_t_raise","Floor T-Raise","Glutes","Custom","Hips","Body weight","","Glutes","1","74","video_target:Glutes"
"2861","flutter_kicks","Flutter Kicks","Glutes","Custom","Hips","Body weight","","Glutes","5","54","missing_image;video_target:Glutes;duplicate_group"
"2862","flutter_kicks_flutter_kicks_0o","Flutter Kicks","Glutes","Custom","Hips","Body weight","Glutes","","5","44","missing_video;image_target:Glutes;duplicate_group"
"2863","flutter_kicks_flutter_kicks_3g","Flutter Kicks","Glutes","Custom","Hips","Body weight","Glutes","Glutes","5","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2864","flutter_kicks_flutter_kicks_3x","Flutter Kicks","Glutes","Custom","Hips","Body weight","Glutes","Glutes","5","74","image_target:Glutes;video_target:Glutes;duplicate_group"
"2865","flutter_kicks_flutter_kicks_6m7","Flutter Kicks","Glutes","Custom","Hips","Body weight","Glutes","","5","44","missing_video;image_target:Glutes;duplicate_group"
"2866","frog_hip_thrust","Frog Hip Thrust","Glutes","Glutes","Hips","Body weight","Glutes","Glutes","1","74",""
"2867","frog_reverse_hyperextension_frog_reverse_hyperextension_8cj","Frog Reverse Hyperextension","Glutes","Custom","Hips","Body weight","Glutes","","2","44","missing_video;image_target:Glutes;duplicate_group"
"2868","frog_reverse_hyperextension","Frog Reverse Hyperextension","Glutes","Custom","Hips","Body weight","Glutes","","2","74","image_target:Glutes;duplicate_group"
"2869","front_back_leg_raises","Front Back Leg Raises","Glutes","Core","Hips","Body weight","Glutes","","1","44","missing_video;muscle_mismatch:Glutes->Core;image_target:Glutes"
"2870","front_squat","Front Squat","Glutes","Quads","Hips","Barbell","Glutes","Glutes","1","74","muscle_mismatch:Glutes->Quads;image_target:Glutes;video_target:Glutes"
"2871","full_lotus_yoga_pose","Full Lotus Yoga Pose","Glutes","Custom","Hips","Body weight","Glutes","","1","44","missing_video;image_target:Glutes"
"2872","glute_bridge_march","Glute Bridge March","Glutes","Glutes","Hips","Body weight","Glutes","Glutes","1","74",""
"2873","glute_bridge_one_leg_on_bench","Glute Bridge One Leg on Bench","Glutes","Glutes","Hips","Body weight","Glutes","Glutes","1","74",""
"2874","glute_bridge_one_leg_on_floor","Glute Bridge One Leg on Floor","Glutes","Glutes","Hips","Body weight","Glutes","","2","44","missing_video;duplicate_group"
"2875","glute_bridge_one_leg_on_floor_glute_bridge_one_leg_on_floor_7a1","Glute Bridge One Leg on Floor","Glutes","Glutes","Hips","Body weight","Glutes","","2","44","missing_video;duplicate_group"
"2876","glute_bridge_two_legs_on_bench","Glute Bridge Two Legs on Bench","Glutes","Glutes","Hips","Body weight","Glutes","Glutes","2","74","duplicate_group"
